filename,class,label,artifact_type,sha256,source_csv,source_split,source_label,source_image,source_mask
capsules/Data/Images/Normal/447.JPG,capsules,normal,image,c8ac6b784fc8cb1a54b5e2a46c63561044d6842c2d2d37f136714cd7797a6545,1cls.csv,train,normal,capsules/Data/Images/Normal/447.JPG,
capsules/Data/Images/Normal/451.JPG,capsules,normal,image,9317e9857fe65f663241a3fd354a22ff3d550662dc86e3097dba6fb7a14b1192,1cls.csv,train,normal,capsules/Data/Images/Normal/451.JPG,
capsules/Data/Images/Normal/452.JPG,capsules,normal,image,46dc563bd2ccc940aca0ce8f4762baf79c33b80713c5a49949bf73fb953f945c,1cls.csv,train,normal,capsules/Data/Images/Normal/452.JPG,
capsules/Data/Images/Normal/458.JPG,capsules,normal,image,ef7491aab0ac8146bbf78ce550786f5aac3575cb31ffad066bdeebf9b6282c45,1cls.csv,train,normal,capsules/Data/Images/Normal/458.JPG,
capsules/Data/Images/Normal/461.JPG,capsules,normal,image,92330a8110a2224b8de88b314806fad0146e298915136f01336853ecacf3c5e1,1cls.csv,train,normal,capsules/Data/Images/Normal/461.JPG,
capsules/Data/Images/Normal/462.JPG,capsules,normal,image,3eb019d4f7d0ebf0095699dbda1552d66f98b852a238c711e5a4f1c6198f27cb,1cls.csv,train,normal,capsules/Data/Images/Normal/462.JPG,
capsules/Data/Images/Normal/468.JPG,capsules,normal,image,48e42dcd14eb79d6a4f61a74efc2fd48a3b7509a8cb83fc97eb6c0c25cc6c4ce,1cls.csv,train,normal,capsules/Data/Images/Normal/468.JPG,
capsules/Data/Images/Normal/471.JPG,capsules,normal,image,0e7c42ea901be12053729067fd2275925fbc8a0e401429d44a080964ee96355e,1cls.csv,train,normal,capsules/Data/Images/Normal/471.JPG,
capsules/Data/Images/Normal/472.JPG,capsules,normal,image,cb2f0055895c7aa9e7fe994a197cf8f808d7a6584fef91a7df5356697d170992,1cls.csv,train,normal,capsules/Data/Images/Normal/472.JPG,
capsules/Data/Images/Normal/473.JPG,capsules,normal,image,16a64df0d7e6490904a285b4b3a7de13f2b976f033a5490d946fbab392d4e440,1cls.csv,train,normal,capsules/Data/Images/Normal/473.JPG,
capsules/Data/Images/Normal/474.JPG,capsules,normal,image,33084fab1e326a9c44f441cc06375e4a728fea76804223a732c414586ba15019,1cls.csv,train,normal,capsules/Data/Images/Normal/474.JPG,
capsules/Data/Images/Normal/477.JPG,capsules,normal,image,566d7d994d9ff968e2248dfd3f2368442c282df3f950927613313d168bcabc29,1cls.csv,train,normal,capsules/Data/Images/Normal/477.JPG,
capsules/Data/Images/Normal/479.JPG,capsules,normal,image,7d9415feb393cf52578e861d1bcf2b35a50eb76870c3d955904aab0f26e0a0bd,1cls.csv,test,normal,capsules/Data/Images/Normal/479.JPG,
capsules/Data/Images/Normal/484.JPG,capsules,normal,image,90f77b8f1b21032c2169e9a4bcc3d4f3c5f45a3f7558e0a493dfb326413a6638,1cls.csv,test,normal,capsules/Data/Images/Normal/484.JPG,
capsules/Data/Images/Normal/485.JPG,capsules,normal,image,31487645508bd65a7acaf7182087591323919f97564b6ecef3aeadb5577bac28,1cls.csv,train,normal,capsules/Data/Images/Normal/485.JPG,
capsules/Data/Images/Normal/487.JPG,capsules,normal,image,fd0562c2038303c90e2233fed49c8280ea3d2102a4d905dc9efc853cf786c3dc,1cls.csv,train,normal,capsules/Data/Images/Normal/487.JPG,
capsules/Data/Images/Normal/489.JPG,capsules,normal,image,a6d150f53967cb7fa6012c1cb35c1217b726475ad02b6c3ac98a86025c81c34f,1cls.csv,train,normal,capsules/Data/Images/Normal/489.JPG,
capsules/Data/Images/Normal/490.JPG,capsules,normal,image,4f99fb08067e9b26930057d507b0e0ac0852a5fcdb35e041ad4d6503e3137204,1cls.csv,test,normal,capsules/Data/Images/Normal/490.JPG,
capsules/Data/Images/Normal/492.JPG,capsules,normal,image,9968ada0a90bce9dbac839150f995c755fc679e8b6523bda5fc2ece2f7839b64,1cls.csv,train,normal,capsules/Data/Images/Normal/492.JPG,
capsules/Data/Images/Normal/493.JPG,capsules,normal,image,ab1e88b7bbf1a78c95b23b21049862d65b4778325fbf225e3a16426d065ed228,1cls.csv,train,normal,capsules/Data/Images/Normal/493.JPG,
capsules/Data/Images/Normal/494.JPG,capsules,normal,image,c0b5d2965960fae339ce1a40fcbddf884669b3b60ee7c34663b0452468fc85d3,1cls.csv,train,normal,capsules/Data/Images/Normal/494.JPG,
capsules/Data/Images/Normal/496.JPG,capsules,normal,image,6aad74a03bd97b46acd641a66be7a3d689b66612c6b0d87ef8c2c9a1003b5b08,1cls.csv,train,normal,capsules/Data/Images/Normal/496.JPG,
capsules/Data/Images/Normal/497.JPG,capsules,normal,image,aa8142e0a663a638a6fa4c2456174093417e68050321dcfd6a7fc6ca4a662219,1cls.csv,train,normal,capsules/Data/Images/Normal/497.JPG,
capsules/Data/Images/Normal/498.JPG,capsules,normal,image,af7faf9c8cda072237d575bdb72142caeb76711a2ec1b111669d22f83f6479ae,1cls.csv,train,normal,capsules/Data/Images/Normal/498.JPG,
capsules/Data/Images/Normal/500.JPG,capsules,normal,image,088ba7af5821ebc4fa890a12931211d5204d387334b993f127946bd7071f6a63,1cls.csv,train,normal,capsules/Data/Images/Normal/500.JPG,
capsules/Data/Images/Normal/505.JPG,capsules,normal,image,29f20152a4ad577749cee10b077042d88687734c127c49398196b0c0f0ea4a22,1cls.csv,train,normal,capsules/Data/Images/Normal/505.JPG,
capsules/Data/Images/Normal/506.JPG,capsules,normal,image,dcc10755a2bf081d7453688339214c49664ced2a94738e5470a08761a99a37c6,1cls.csv,train,normal,capsules/Data/Images/Normal/506.JPG,
capsules/Data/Images/Normal/508.JPG,capsules,normal,image,11c8567d7d3abba7c84d9542afee5d8f0f8d1de1ab6148a9dc6f7cf2db79ec9b,1cls.csv,train,normal,capsules/Data/Images/Normal/508.JPG,
capsules/Data/Images/Normal/509.JPG,capsules,normal,image,2b2b1de382bda06acde453f52690e1fa94ea2d639a3df6c50bdf989acda806b7,1cls.csv,train,normal,capsules/Data/Images/Normal/509.JPG,
capsules/Data/Images/Normal/515.JPG,capsules,normal,image,891a38dc900435530fc90b04b2e619c9ab10f9fdac66e53679c4b2ba29f52bef,1cls.csv,train,normal,capsules/Data/Images/Normal/515.JPG,
capsules/Data/Images/Normal/518.JPG,capsules,normal,image,36e23399ee5098747cdbd9f42575510e9ecaa6354e2194a314f60129b2c8fa13,1cls.csv,test,normal,capsules/Data/Images/Normal/518.JPG,
capsules/Data/Images/Normal/521.JPG,capsules,normal,image,4b0715ea71067ffe8c5228ff852391fa54d34c3a77fea33ea9e1072c17f7fb27,1cls.csv,train,normal,capsules/Data/Images/Normal/521.JPG,
capsules/Data/Images/Normal/522.JPG,capsules,normal,image,7de7545faf4a2d4f88ba361e2b67c9391bd7e6677bedf53e429fa6bb73cfc536,1cls.csv,train,normal,capsules/Data/Images/Normal/522.JPG,
capsules/Data/Images/Normal/523.JPG,capsules,normal,image,958dea8a4bada4ffc8d48975232e9ba28b0677f3d40aeaaf255927b2b4327a45,1cls.csv,train,normal,capsules/Data/Images/Normal/523.JPG,
capsules/Data/Images/Normal/526.JPG,capsules,normal,image,4b650275a9731de2408451e85242658e7eda18d09dbc5cf4bbc145e376d04d60,1cls.csv,train,normal,capsules/Data/Images/Normal/526.JPG,
capsules/Data/Images/Normal/532.JPG,capsules,normal,image,d03d0bf0f889ab9d23b060fea7874ee02c221a48e7b3ce3297ff726dc485f3f0,1cls.csv,train,normal,capsules/Data/Images/Normal/532.JPG,
capsules/Data/Images/Normal/533.JPG,capsules,normal,image,2faf263dfb78d36b5058478ff56da3895349931440c7e7930e2e7bc6e62174f9,1cls.csv,train,normal,capsules/Data/Images/Normal/533.JPG,
capsules/Data/Images/Normal/535.JPG,capsules,normal,image,c8b3de3f2d4e12f36464ff2620b5430cf12cfe3abad23a07ffa7d353e26713c5,1cls.csv,train,normal,capsules/Data/Images/Normal/535.JPG,
capsules/Data/Images/Normal/537.JPG,capsules,normal,image,ca236c216e8d966cccbca29b964dfe12370cbe7b7262c89306ee6405ab0c1895,1cls.csv,train,normal,capsules/Data/Images/Normal/537.JPG,
capsules/Data/Images/Normal/538.JPG,capsules,normal,image,90f785d2f1c164142690ad1ca3f6cd27676d6a94e6d2b8d53cfe5cfa1e662e81,1cls.csv,train,normal,capsules/Data/Images/Normal/538.JPG,
capsules/Data/Images/Normal/541.JPG,capsules,normal,image,2aef4008fe425eba69eecfc4304c4d874dea972ca07af7650f4bc676049cd039,1cls.csv,train,normal,capsules/Data/Images/Normal/541.JPG,
capsules/Data/Images/Normal/543.JPG,capsules,normal,image,774051709f60b08d0e1222f98360549a127d55a1e511f0d3fb3103fe08c31d0e,1cls.csv,train,normal,capsules/Data/Images/Normal/543.JPG,
capsules/Data/Images/Normal/546.JPG,capsules,normal,image,19b274e3f29cad3a52d83dee349b1ca31258a80b701d52524452f41cf4f6087c,1cls.csv,train,normal,capsules/Data/Images/Normal/546.JPG,
capsules/Data/Images/Normal/547.JPG,capsules,normal,image,cd27025c980a3b8da16ba4667e9b1069f321e35d4eafde76ed9a9e231484a883,1cls.csv,train,normal,capsules/Data/Images/Normal/547.JPG,
capsules/Data/Images/Normal/548.JPG,capsules,normal,image,decf675e9d2a442b501af60971bffc90cbabab78aadb0f870f95d7d3bab258eb,1cls.csv,train,normal,capsules/Data/Images/Normal/548.JPG,
capsules/Data/Images/Normal/550.JPG,capsules,normal,image,077dffd9c82ee67536d8f7d66d029a144e24d48377b57108145f4b75d101b491,1cls.csv,train,normal,capsules/Data/Images/Normal/550.JPG,
capsules/Data/Images/Normal/552.JPG,capsules,normal,image,7d306ca5c9ba6a8ebfe528b3f06496ab3c40c7047804ced444ac69d8338c41ed,1cls.csv,test,normal,capsules/Data/Images/Normal/552.JPG,
capsules/Data/Images/Normal/556.JPG,capsules,normal,image,a24879cf44c1a32765106c5b51e3bb122f9c89241f85feb82a5ab80230c81a28,1cls.csv,train,normal,capsules/Data/Images/Normal/556.JPG,
capsules/Data/Images/Normal/557.JPG,capsules,normal,image,0b57c1cef2b60bfeeed7a66b3794a1f6a871f0493715ad98ef8857ae4d5a0168,1cls.csv,train,normal,capsules/Data/Images/Normal/557.JPG,
capsules/Data/Images/Normal/559.JPG,capsules,normal,image,d52a62ae85acec50fe9e04c194233e49d2ceca40ad2f779b188edc3642fb4e94,1cls.csv,train,normal,capsules/Data/Images/Normal/559.JPG,
capsules/Data/Images/Normal/560.JPG,capsules,normal,image,c52d4a98db282ec1bc27c0d656eecaa69f6b2683a6c97fb262bbd996c9ea0d1d,1cls.csv,train,normal,capsules/Data/Images/Normal/560.JPG,
capsules/Data/Images/Normal/561.JPG,capsules,normal,image,b57cfa5d99597256d28b4db5cde285e844a0390d4deaf0702d4b362a4b423e7a,1cls.csv,train,normal,capsules/Data/Images/Normal/561.JPG,
capsules/Data/Images/Normal/563.JPG,capsules,normal,image,0d8bc530ee343a1529d8e4fb42a1cdbef62f9fd93618a0076ad582233531ba37,1cls.csv,train,normal,capsules/Data/Images/Normal/563.JPG,
capsules/Data/Images/Normal/564.JPG,capsules,normal,image,e27c2795b3726dd29a185a034ecabc782ac7506d367efe990b0cb0a8aa26d38e,1cls.csv,train,normal,capsules/Data/Images/Normal/564.JPG,
capsules/Data/Images/Normal/565.JPG,capsules,normal,image,105bc3d239d566d3a4eb54c546f67935b2a486173c20e77daaea9341dbfbd90c,1cls.csv,train,normal,capsules/Data/Images/Normal/565.JPG,
capsules/Data/Images/Normal/570.JPG,capsules,normal,image,97acc62f01e65f77db42890d80b621d3905e2f0a9e61a9a3d397d84c9f234229,1cls.csv,train,normal,capsules/Data/Images/Normal/570.JPG,
capsules/Data/Images/Normal/571.JPG,capsules,normal,image,6bbccf70f05449c0f1d5d4e984457aa88a3ae6ef1843e683217a143b78f4b52e,1cls.csv,train,normal,capsules/Data/Images/Normal/571.JPG,
capsules/Data/Images/Normal/572.JPG,capsules,normal,image,a784a7fa80cdaa4bbf99216c49c965a8389074c68aac39ee1c467cf7494f5721,1cls.csv,train,normal,capsules/Data/Images/Normal/572.JPG,
capsules/Data/Images/Normal/577.JPG,capsules,normal,image,8cfb13676fd7e2ed6d477bb875d1baba2236e66e54f46d3f8c2ede6fc8c8e581,1cls.csv,train,normal,capsules/Data/Images/Normal/577.JPG,
capsules/Data/Images/Normal/578.JPG,capsules,normal,image,e6b162d0befab565e775db9a3f5cefdf9b4c1826f44ba5131508e0565f34b3f1,1cls.csv,train,normal,capsules/Data/Images/Normal/578.JPG,
capsules/Data/Images/Normal/584.JPG,capsules,normal,image,3f174e72df8ebaa7c068092f773b13ce65f1ae3482cd7f85c9d1b533834692e6,1cls.csv,train,normal,capsules/Data/Images/Normal/584.JPG,
capsules/Data/Images/Normal/585.JPG,capsules,normal,image,a0cda59ea7205d1996d522dff0abfbe884f5ec37afce6ce742ea446ae5113941,1cls.csv,train,normal,capsules/Data/Images/Normal/585.JPG,
capsules/Data/Images/Normal/586.JPG,capsules,normal,image,ae85f6f2170ee21a014862d01f971693e30d82b8f02eec8bb8d7088043a24c38,1cls.csv,train,normal,capsules/Data/Images/Normal/586.JPG,
capsules/Data/Images/Normal/587.JPG,capsules,normal,image,57e8cd0fc8fa09d662ea1ded97ad0871db167ef1b32d75f99e2193e875e661f8,1cls.csv,train,normal,capsules/Data/Images/Normal/587.JPG,
capsules/Data/Images/Normal/588.JPG,capsules,normal,image,d403900c0f52654d14537a4b6fa29e6b862b37032ca8931134ff709e3170ef94,1cls.csv,train,normal,capsules/Data/Images/Normal/588.JPG,
capsules/Data/Images/Normal/590.JPG,capsules,normal,image,70002327f746103e370c67c079eb033b08094921a103bceafcb0b7b44b9c27ac,1cls.csv,train,normal,capsules/Data/Images/Normal/590.JPG,
capsules/Data/Images/Normal/593.JPG,capsules,normal,image,0a56560060ca108e4ded3ad78f2b20b9a771298b8417c8456bb747e2e2438979,1cls.csv,train,normal,capsules/Data/Images/Normal/593.JPG,
capsules/Data/Images/Normal/594.JPG,capsules,normal,image,eb5487c6445536537b7fd185cb177dbbfdc562e8224cab9547c5eb5026bb4dc2,1cls.csv,test,normal,capsules/Data/Images/Normal/594.JPG,
capsules/Data/Images/Normal/595.JPG,capsules,normal,image,854f7875505dbd85abac1b3f3fc9122aec0fa0d3532a6bacb6b3b2154af523fd,1cls.csv,train,normal,capsules/Data/Images/Normal/595.JPG,
capsules/Data/Images/Normal/597.JPG,capsules,normal,image,a959af07291660693b940450fc3dd6f6889e6a3b65cbb0221a1e9946346ac4e9,1cls.csv,train,normal,capsules/Data/Images/Normal/597.JPG,
cashew/Data/Images/Normal/003.JPG,cashew,normal,image,acaed5e531906769a3757c5d986f992451b13553e301e292144e5d42d35cea02,1cls.csv,train,normal,cashew/Data/Images/Normal/003.JPG,
cashew/Data/Images/Normal/005.JPG,cashew,normal,image,8633a9de73fee6fd6b0892d14113d41a5c0ead50db2ddc1d1e4dfa7842dbbd49,1cls.csv,train,normal,cashew/Data/Images/Normal/005.JPG,
cashew/Data/Images/Normal/009.JPG,cashew,normal,image,50543f94eb2ebd2dfa7e967dd881bccdd580672ffd533b987d93f3a671cabdc5,1cls.csv,train,normal,cashew/Data/Images/Normal/009.JPG,
cashew/Data/Images/Normal/010.JPG,cashew,normal,image,3e055710f70e552841f8c1ab64a9efc543dc6645329c3bda508ef3aa27109124,1cls.csv,train,normal,cashew/Data/Images/Normal/010.JPG,
cashew/Data/Images/Normal/012.JPG,cashew,normal,image,494eb7731a83b707726944af16a645ceb887071a68f25d2f45beb039f8c95a01,1cls.csv,test,normal,cashew/Data/Images/Normal/012.JPG,
cashew/Data/Images/Normal/018.JPG,cashew,normal,image,de2012565b889b1a1294d122e7cd85f9aabe24c7d634a680055d210cae5b7800,1cls.csv,train,normal,cashew/Data/Images/Normal/018.JPG,
cashew/Data/Images/Normal/019.JPG,cashew,normal,image,1f5ff611b17664b306e1497c67a8bfaff83b13dd9a63464d57975e6d65fe1686,1cls.csv,train,normal,cashew/Data/Images/Normal/019.JPG,
cashew/Data/Images/Normal/020.JPG,cashew,normal,image,c01505bca8675c1913d34b825762f231afe3722ed62f70e17524e8badd7d45a6,1cls.csv,train,normal,cashew/Data/Images/Normal/020.JPG,
cashew/Data/Images/Normal/021.JPG,cashew,normal,image,a3b47756f6758edf093689a9935d3fd7c5fa0e081ff950df95b717a452795e35,1cls.csv,train,normal,cashew/Data/Images/Normal/021.JPG,
cashew/Data/Images/Normal/023.JPG,cashew,normal,image,5d36d00bdfe844f2e34136112078158ad0e9739a82b17c6b3800d015a6cfdb56,1cls.csv,test,normal,cashew/Data/Images/Normal/023.JPG,
cashew/Data/Images/Normal/024.JPG,cashew,normal,image,739d3d9841a58b4dc4b8c3b45fc6abfa64fb74329132c734c79158a5f3ea6862,1cls.csv,train,normal,cashew/Data/Images/Normal/024.JPG,
cashew/Data/Images/Normal/025.JPG,cashew,normal,image,1afa6f2d01c5a60b0f320cdae99b9448883f9b2174a05f37d56e85f7298f88ec,1cls.csv,train,normal,cashew/Data/Images/Normal/025.JPG,
cashew/Data/Images/Normal/026.JPG,cashew,normal,image,9353dd91fd9163f050b42cf41e40c2aec796d40a2680cb38090e1fac4da9ddaa,1cls.csv,train,normal,cashew/Data/Images/Normal/026.JPG,
cashew/Data/Images/Normal/027.JPG,cashew,normal,image,67e182ae5bee4abc1c3afb2d7adf0cb50a65a8eb5a9b68d662216152be98ab68,1cls.csv,train,normal,cashew/Data/Images/Normal/027.JPG,
cashew/Data/Images/Normal/029.JPG,cashew,normal,image,26ca5ac58d4bbac24c70c75d11ce322623d895ff7946f9c6dbe4cec43996e7e6,1cls.csv,train,normal,cashew/Data/Images/Normal/029.JPG,
cashew/Data/Images/Normal/030.JPG,cashew,normal,image,cae48f144857dde7a9d81fe4b082f607e3a41a6aa5fd9583bf987042ba9c257c,1cls.csv,train,normal,cashew/Data/Images/Normal/030.JPG,
cashew/Data/Images/Normal/033.JPG,cashew,normal,image,35ca517e87454707458dabd1cc2a8b88ac52241e81922b879962bf2015d03c96,1cls.csv,train,normal,cashew/Data/Images/Normal/033.JPG,
cashew/Data/Images/Normal/034.JPG,cashew,normal,image,33eda54dc35ec00af8cceac6b7791ead49420738a5d8fc8c700a2cbac24b34b0,1cls.csv,train,normal,cashew/Data/Images/Normal/034.JPG,
cashew/Data/Images/Normal/037.JPG,cashew,normal,image,dcf8bd48cae28d15c66f7219a2646116c857c88a1ff16634d47968adc713d125,1cls.csv,train,normal,cashew/Data/Images/Normal/037.JPG,
cashew/Data/Images/Normal/040.JPG,cashew,normal,image,68517c19e3608f46d9a4416b13f06f4368e854f9d6a5426c1245cbee3f0bd9a4,1cls.csv,train,normal,cashew/Data/Images/Normal/040.JPG,
cashew/Data/Images/Normal/043.JPG,cashew,normal,image,450d292e5573e08c38d92942e35b4504e288e1c7ca14a4a75a7ac8444ad5f3b3,1cls.csv,train,normal,cashew/Data/Images/Normal/043.JPG,
cashew/Data/Images/Normal/049.JPG,cashew,normal,image,a346de812a8b46a6510527c3b85810d343313433903c8d2a86675bb64a81e96e,1cls.csv,train,normal,cashew/Data/Images/Normal/049.JPG,
cashew/Data/Images/Normal/053.JPG,cashew,normal,image,2a861ec418b22563c388a209ee1e61f8fcfff724ce57d01d0d624055b7a344f5,1cls.csv,train,normal,cashew/Data/Images/Normal/053.JPG,
cashew/Data/Images/Normal/054.JPG,cashew,normal,image,179ab767413702acc16a35579ee253733d30e803c494adae47be1e591965b32b,1cls.csv,train,normal,cashew/Data/Images/Normal/054.JPG,
cashew/Data/Images/Normal/057.JPG,cashew,normal,image,a59f420e77eb3a9e2ac22b604c66d23d88444a78cb96842ce5786a380a601ef2,1cls.csv,train,normal,cashew/Data/Images/Normal/057.JPG,
cashew/Data/Images/Normal/058.JPG,cashew,normal,image,efd308d0d86dfb093d86c4c4aaaf62e6d4fd9a10db247c2953e9e0d585e9dd54,1cls.csv,train,normal,cashew/Data/Images/Normal/058.JPG,
cashew/Data/Images/Normal/064.JPG,cashew,normal,image,074d231b5e67e4bb631bfd46d36044d8484097cb05a993e34c496268dfbe2404,1cls.csv,train,normal,cashew/Data/Images/Normal/064.JPG,
cashew/Data/Images/Normal/065.JPG,cashew,normal,image,8c6dde0d40f1bd1afb39d68f7afbd4f9e2f8dd66561c32350acf7780906d4759,1cls.csv,train,normal,cashew/Data/Images/Normal/065.JPG,
cashew/Data/Images/Normal/069.JPG,cashew,normal,image,fc8fe7a567a6004e2a3e5355c0c7f928471853b33ceb286ba9270e8e14d65fb6,1cls.csv,train,normal,cashew/Data/Images/Normal/069.JPG,
cashew/Data/Images/Normal/070.JPG,cashew,normal,image,e13e3c9fd9c18a08ae0736405a72afa0aff47a246575cbb8d8ea69b6c524c843,1cls.csv,train,normal,cashew/Data/Images/Normal/070.JPG,
cashew/Data/Images/Normal/072.JPG,cashew,normal,image,f1cfe524e6952c94505e03bc953670eb61f6762e458f10d0a2e37a188c8cb57f,1cls.csv,train,normal,cashew/Data/Images/Normal/072.JPG,
cashew/Data/Images/Normal/074.JPG,cashew,normal,image,60b3bb63f90fa7118acd6b5565c856a32f712cf4098372b06d8267a839a86050,1cls.csv,train,normal,cashew/Data/Images/Normal/074.JPG,
cashew/Data/Images/Normal/075.JPG,cashew,normal,image,e0872111a05c2dd50ca4e0672a20429fc689ba6511a1c62d4c04774fa3a834d8,1cls.csv,train,normal,cashew/Data/Images/Normal/075.JPG,
cashew/Data/Images/Normal/076.JPG,cashew,normal,image,0d7447d405614e8f0ecc566d3dad75b5a3afc086dd74cef9fa97c989e2e61c35,1cls.csv,train,normal,cashew/Data/Images/Normal/076.JPG,
cashew/Data/Images/Normal/079.JPG,cashew,normal,image,6551e88d8a851106043c8318ccb3887aae862462a18e78e072289952fbb322e1,1cls.csv,train,normal,cashew/Data/Images/Normal/079.JPG,
cashew/Data/Images/Normal/082.JPG,cashew,normal,image,8913530031710b29cb119823c9bd450c3473d32241f8a3f94f2f5ed1afe2c034,1cls.csv,train,normal,cashew/Data/Images/Normal/082.JPG,
cashew/Data/Images/Normal/093.JPG,cashew,normal,image,74ec1060a2e4da765e277a7e85e81a71a8b6941bb4557436d06ef792df5881f0,1cls.csv,test,normal,cashew/Data/Images/Normal/093.JPG,
cashew/Data/Images/Normal/096.JPG,cashew,normal,image,038f15279e50e5a8ab8cbd11d302ebbad27486f17472efbcd11f407a6b6de443,1cls.csv,train,normal,cashew/Data/Images/Normal/096.JPG,
cashew/Data/Images/Normal/099.JPG,cashew,normal,image,035b0309e423028174eebeb7f1ab5cfc04def5213c7dbacc5f6be8ef412d4558,1cls.csv,train,normal,cashew/Data/Images/Normal/099.JPG,
cashew/Data/Images/Normal/100.JPG,cashew,normal,image,1bdcff1e23514bd0decb8ededb642c9e393670b50fdf1972517e1ddfbc17eaf3,1cls.csv,train,normal,cashew/Data/Images/Normal/100.JPG,
cashew/Data/Images/Normal/101.JPG,cashew,normal,image,eb7309ac428329ce1a941b5a17c753e08a4d533c3a62fd6049283a01bcca059e,1cls.csv,train,normal,cashew/Data/Images/Normal/101.JPG,
cashew/Data/Images/Normal/103.JPG,cashew,normal,image,660e3f28d1096c81b3da1528d7c27281555999aba174e16bfc10779a63ac76af,1cls.csv,train,normal,cashew/Data/Images/Normal/103.JPG,
cashew/Data/Images/Normal/104.JPG,cashew,normal,image,5a2f5ec9e35a18497525f220666e3a8a090f4439d68f3d2724c69acc1511452a,1cls.csv,test,normal,cashew/Data/Images/Normal/104.JPG,
cashew/Data/Images/Normal/106.JPG,cashew,normal,image,776fd6a97653d593b5bc8ab80f5361e5decaaddca4564c44490d2bb4d1272897,1cls.csv,train,normal,cashew/Data/Images/Normal/106.JPG,
cashew/Data/Images/Normal/108.JPG,cashew,normal,image,10489e559b277f2ac7715d7542908c00657440d73a574320fb97b72a4bc3c3cd,1cls.csv,train,normal,cashew/Data/Images/Normal/108.JPG,
cashew/Data/Images/Normal/109.JPG,cashew,normal,image,7fc62fb5ad174c4300d02c5630fd6fe2d53a1338172a66e459e4eb8bd95127e6,1cls.csv,train,normal,cashew/Data/Images/Normal/109.JPG,
cashew/Data/Images/Normal/114.JPG,cashew,normal,image,bd78165721b678824aa4e7f1ce44e79f4c00643ad194848738ad5f17828b07e9,1cls.csv,train,normal,cashew/Data/Images/Normal/114.JPG,
cashew/Data/Images/Normal/115.JPG,cashew,normal,image,861a32b9499662f2077abd7c62b7bb50f7292a7501935acb68f8d34bd6e29b55,1cls.csv,train,normal,cashew/Data/Images/Normal/115.JPG,
cashew/Data/Images/Normal/120.JPG,cashew,normal,image,3ef36f15a8ce12aa35e3fcd7775cd9c9fe5b8c9e6453a20cb3f1532545e460f9,1cls.csv,train,normal,cashew/Data/Images/Normal/120.JPG,
cashew/Data/Images/Normal/125.JPG,cashew,normal,image,6cd0b7b2dad688ceb93796d920ed586fe55008dbf728cd0fb4b43cd9ac012f54,1cls.csv,train,normal,cashew/Data/Images/Normal/125.JPG,
cashew/Data/Images/Normal/126.JPG,cashew,normal,image,b58d3eeb2c4efeafcc0c1ae3a65e72a0c474a4d76338f33939873ba448dfe99b,1cls.csv,train,normal,cashew/Data/Images/Normal/126.JPG,
cashew/Data/Images/Normal/129.JPG,cashew,normal,image,726fd973d0d302088aef61f7c25fec7cbf4723a6ffb5f2215f61f5133a6d9b1f,1cls.csv,train,normal,cashew/Data/Images/Normal/129.JPG,
cashew/Data/Images/Normal/131.JPG,cashew,normal,image,43b20ac6e304fa64530ccd5912940b4b36e882a92642829095c10442038c6a3b,1cls.csv,train,normal,cashew/Data/Images/Normal/131.JPG,
cashew/Data/Images/Normal/132.JPG,cashew,normal,image,f74828b51047d4dd1e28cf43de03bde823f01b1b9a51c0a495f16c50d77a4ca1,1cls.csv,train,normal,cashew/Data/Images/Normal/132.JPG,
cashew/Data/Images/Normal/134.JPG,cashew,normal,image,a2b02c97191278b44042bd7cd1ad5002e8ad2c1336bfd57572353213f6fc3246,1cls.csv,train,normal,cashew/Data/Images/Normal/134.JPG,
cashew/Data/Images/Normal/138.JPG,cashew,normal,image,292724ec668fae4eecaee64fde29ba088bbf6d2acb8acc3906d5212ff200b702,1cls.csv,train,normal,cashew/Data/Images/Normal/138.JPG,
cashew/Data/Images/Normal/139.JPG,cashew,normal,image,34dc9d9a118ea4b105a2d714c92ad1d77035e5a4a59c297d1afe6f3f232cee05,1cls.csv,train,normal,cashew/Data/Images/Normal/139.JPG,
cashew/Data/Images/Normal/140.JPG,cashew,normal,image,219a799277f01d3257bf2d25aebf8b7183925d4886218c84167c22c91bf4d0d3,1cls.csv,train,normal,cashew/Data/Images/Normal/140.JPG,
cashew/Data/Images/Normal/141.JPG,cashew,normal,image,c69d07450999436522f1662425d88df2e8abb016dce41e165ade8d422e9158b4,1cls.csv,train,normal,cashew/Data/Images/Normal/141.JPG,
cashew/Data/Images/Normal/142.JPG,cashew,normal,image,a97b2917367a9b8e0f7ead101bd5db43b5a99faf39556920c19395bd843c476d,1cls.csv,train,normal,cashew/Data/Images/Normal/142.JPG,
cashew/Data/Images/Normal/144.JPG,cashew,normal,image,4d13f9cc11cda6f74381c35da4c25605b6a5a39f8fdd50892c3f0bfd184c1a88,1cls.csv,train,normal,cashew/Data/Images/Normal/144.JPG,
cashew/Data/Images/Normal/146.JPG,cashew,normal,image,990875749bd5469ca0fab715fddbdb4b4b8483483b19223aeb3460a5c76183cf,1cls.csv,train,normal,cashew/Data/Images/Normal/146.JPG,
cashew/Data/Images/Normal/147.JPG,cashew,normal,image,1076277d72573cf3d8f9ce57090c7a67336f344ac69937889c86d323d024edb2,1cls.csv,train,normal,cashew/Data/Images/Normal/147.JPG,
